uniprot_id,drug_id,interaction
O00418,CHEMBL208637,0
O00444,CHEMBL208637,0
O14757,CHEMBL208637,0
O14920,CHEMBL208637,0
O14965,CHEMBL208637,0
O15075,CHEMBL208637,0
O15111,CHEMBL208637,0
O15264,CHEMBL208637,0
O15530,CHEMBL208637,0
O43293,CHEMBL208637,0
O43741,CHEMBL208637,0
O43781,CHEMBL208637,0
O60674,CHEMBL208637,0
O75116,CHEMBL208637,0
O75582,CHEMBL208637,0
O94806,CHEMBL208637,0
O95819,CHEMBL208637,0
O96013,CHEMBL208637,0
O96017,CHEMBL208637,0
P00519,CHEMBL208637,1
P00533,CHEMBL208637,0
P04626,CHEMBL208637,0
P04629,CHEMBL208637,0
P05129,CHEMBL208637,0
P06213,CHEMBL208637,0
P06239,CHEMBL208637,0
P06241,CHEMBL208637,1
P06493,CHEMBL208637,0
P07332,CHEMBL208637,0
P07333,CHEMBL208637,0
P07948,CHEMBL208637,0
P08581,CHEMBL208637,0
P08922,CHEMBL208637,0
P10721,CHEMBL208637,0
P11309,CHEMBL208637,0
P11362,CHEMBL208637,0
P12931,CHEMBL208637,0
P15735,CHEMBL208637,0
P17612,CHEMBL208637,0
P17948,CHEMBL208637,1
P19784,CHEMBL208637,0
P21802,CHEMBL208637,0
P22455,CHEMBL208637,0
P22607,CHEMBL208637,0
P22612,CHEMBL208637,0
P22694,CHEMBL208637,0
P23443,CHEMBL208637,0
P24723,CHEMBL208637,0
P24941,CHEMBL208637,0
P27361,CHEMBL208637,0
P27448,CHEMBL208637,0
P28482,CHEMBL208637,0
P29317,CHEMBL208637,0
P29597,CHEMBL208637,0
P30530,CHEMBL208637,0
P31749,CHEMBL208637,0
P31751,CHEMBL208637,0
P35916,CHEMBL208637,0
P35968,CHEMBL208637,0
P36888,CHEMBL208637,0
P42679,CHEMBL208637,0
P42685,CHEMBL208637,0
P45983,CHEMBL208637,1
P45984,CHEMBL208637,1
P48729,CHEMBL208637,0
P48730,CHEMBL208637,0
P49137,CHEMBL208637,0
P49760,CHEMBL208637,0
P49840,CHEMBL208637,0
P49841,CHEMBL208637,0
P51451,CHEMBL208637,0
P51617,CHEMBL208637,0
P51812,CHEMBL208637,0
P51955,CHEMBL208637,0
P51957,CHEMBL208637,0
P52333,CHEMBL208637,0
P53350,CHEMBL208637,0
P53667,CHEMBL208637,0
P53778,CHEMBL208637,0
P53779,CHEMBL208637,1
P54619,CHEMBL208637,0
P54646,CHEMBL208637,0
P67870,CHEMBL208637,0
P68400,CHEMBL208637,0
P78368,CHEMBL208637,0
Q00535,CHEMBL208637,0
Q05513,CHEMBL208637,0
Q05655,CHEMBL208637,0
Q06418,CHEMBL208637,0
Q07912,CHEMBL208637,0
Q08881,CHEMBL208637,0
Q12851,CHEMBL208637,0
Q13131,CHEMBL208637,0
Q13153,CHEMBL208637,0
Q13188,CHEMBL208637,0
Q13464,CHEMBL208637,0
Q13554,CHEMBL208637,0
Q13555,CHEMBL208637,0
Q13557,CHEMBL208637,0
Q13627,CHEMBL208637,0
Q13882,CHEMBL208637,0
Q14012,CHEMBL208637,0
Q15118,CHEMBL208637,0
Q15303,CHEMBL208637,0
Q16513,CHEMBL208637,0
Q16566,CHEMBL208637,0
Q16620,CHEMBL208637,0
Q16644,CHEMBL208637,0
Q5VT25,CHEMBL208637,0
Q7KZI7,CHEMBL208637,0
Q7L7X3,CHEMBL208637,0
Q86V86,CHEMBL208637,0
Q8N4C8,CHEMBL208637,0
Q8NE63,CHEMBL208637,0
Q8TDC3,CHEMBL208637,0
Q96GD4,CHEMBL208637,0
Q96KB5,CHEMBL208637,0
Q96SB4,CHEMBL208637,0
Q9BZL6,CHEMBL208637,0
Q9H2G2,CHEMBL208637,0
Q9H2X6,CHEMBL208637,0
Q9H4B4,CHEMBL208637,0
Q9HAZ1,CHEMBL208637,0
Q9HBH9,CHEMBL208637,0
Q9HBY8,CHEMBL208637,0
Q9HCP0,CHEMBL208637,0
Q9NR20,CHEMBL208637,0
Q9NWZ3,CHEMBL208637,0
Q9NYL2,CHEMBL208637,0
Q9P1W9,CHEMBL208637,0
Q9UBS0,CHEMBL208637,0
Q9UEE5,CHEMBL208637,0
Q9UGI9,CHEMBL208637,0
Q9UGJ0,CHEMBL208637,0
Q9Y243,CHEMBL208637,0
Q9Y478,CHEMBL208637,0
Q9Y4K4,CHEMBL208637,0
Q9Y6M4,CHEMBL208637,0
O00141,CHEMBL210032,0
O14757,CHEMBL210032,0
O14920,CHEMBL210032,0
O14965,CHEMBL210032,0
O15075,CHEMBL210032,0
O15111,CHEMBL210032,1
O15264,CHEMBL210032,0
O43293,CHEMBL210032,0
O43741,CHEMBL210032,0
O43781,CHEMBL210032,0
O60674,CHEMBL210032,0
O75116,CHEMBL210032,0
O94806,CHEMBL210032,0
O95819,CHEMBL210032,0
O96013,CHEMBL210032,0
O96017,CHEMBL210032,0
P00519,CHEMBL210032,1
P00533,CHEMBL210032,0
P04626,CHEMBL210032,0
P04629,CHEMBL210032,0
P05129,CHEMBL210032,0
P06213,CHEMBL210032,0
P06239,CHEMBL210032,0
P06241,CHEMBL210032,1
P06493,CHEMBL210032,0
P07333,CHEMBL210032,0
P07948,CHEMBL210032,0
P08581,CHEMBL210032,0
P10721,CHEMBL210032,0
P11309,CHEMBL210032,0
P11362,CHEMBL210032,0
P12931,CHEMBL210032,0
P17612,CHEMBL210032,0
P17948,CHEMBL210032,1
P19784,CHEMBL210032,0
P21802,CHEMBL210032,0
P22455,CHEMBL210032,0
P22607,CHEMBL210032,0
P22612,CHEMBL210032,0
P22694,CHEMBL210032,0
P23443,CHEMBL210032,0
P24723,CHEMBL210032,0
P24941,CHEMBL210032,0
P27361,CHEMBL210032,0
P27448,CHEMBL210032,0
P28482,CHEMBL210032,0
P29597,CHEMBL210032,0
P31749,CHEMBL210032,0
P31751,CHEMBL210032,0
P35916,CHEMBL210032,0
P35968,CHEMBL210032,0
P36888,CHEMBL210032,0
P45983,CHEMBL210032,1
P45984,CHEMBL210032,0
P48729,CHEMBL210032,0
P48730,CHEMBL210032,0
P49137,CHEMBL210032,0
P49760,CHEMBL210032,0
P49840,CHEMBL210032,0
P49841,CHEMBL210032,0
P51451,CHEMBL210032,0
P51617,CHEMBL210032,0
P51812,CHEMBL210032,0
P51955,CHEMBL210032,0
P51957,CHEMBL210032,0
P52333,CHEMBL210032,0
P53350,CHEMBL210032,0
P53667,CHEMBL210032,0
P53778,CHEMBL210032,0
P53779,CHEMBL210032,0
P54619,CHEMBL210032,0
P54646,CHEMBL210032,0
P67870,CHEMBL210032,0
P68400,CHEMBL210032,0
P78368,CHEMBL210032,0
Q00535,CHEMBL210032,0
Q05513,CHEMBL210032,0
Q05655,CHEMBL210032,0
Q07912,CHEMBL210032,0
Q08881,CHEMBL210032,0
Q12851,CHEMBL210032,0
Q13131,CHEMBL210032,0
Q13153,CHEMBL210032,0
Q13188,CHEMBL210032,0
Q13464,CHEMBL210032,0
Q13554,CHEMBL210032,0
Q13555,CHEMBL210032,0
Q13557,CHEMBL210032,0
Q13627,CHEMBL210032,0
Q14012,CHEMBL210032,0
Q15118,CHEMBL210032,0
Q16513,CHEMBL210032,0
Q16566,CHEMBL210032,0
Q16620,CHEMBL210032,0
Q16644,CHEMBL210032,0
Q5VT25,CHEMBL210032,0
Q7KZI7,CHEMBL210032,0
Q7L7X3,CHEMBL210032,0
Q8N4C8,CHEMBL210032,0
Q8NE63,CHEMBL210032,0
Q8TDC3,CHEMBL210032,0
Q96GD4,CHEMBL210032,0
Q96KB5,CHEMBL210032,0
Q96RG2,CHEMBL210032,1
Q96SB4,CHEMBL210032,0
Q9BZL6,CHEMBL210032,0
Q9H2G2,CHEMBL210032,0
Q9H4B4,CHEMBL210032,0
Q9HAZ1,CHEMBL210032,1
Q9HBH9,CHEMBL210032,0
Q9HBY8,CHEMBL210032,0
Q9HCP0,CHEMBL210032,0
Q9NWZ3,CHEMBL210032,0
Q9NYL2,CHEMBL210032,0
Q9P1W9,CHEMBL210032,0
Q9UBS0,CHEMBL210032,0
Q9UGI9,CHEMBL210032,0
Q9UGJ0,CHEMBL210032,0
Q9Y243,CHEMBL210032,0
Q9Y478,CHEMBL210032,0
Q9Y4K4,CHEMBL210032,0
O00141,CHEMBL210618,0
O00311,CHEMBL210618,0
O00418,CHEMBL210618,0
O00444,CHEMBL210618,0
O14757,CHEMBL210618,0
O14920,CHEMBL210618,0
O14965,CHEMBL210618,0
O15075,CHEMBL210618,0
O15111,CHEMBL210618,0
O15264,CHEMBL210618,0
O15530,CHEMBL210618,0
O43293,CHEMBL210618,0
O43741,CHEMBL210618,0
O43781,CHEMBL210618,0
O60674,CHEMBL210618,0
O75116,CHEMBL210618,0
O75582,CHEMBL210618,0
O94806,CHEMBL210618,0
O95819,CHEMBL210618,0
O96013,CHEMBL210618,0
O96017,CHEMBL210618,0
P00519,CHEMBL210618,1
P00533,CHEMBL210618,0
P04626,CHEMBL210618,0
P04629,CHEMBL210618,0
P06213,CHEMBL210618,0
P06239,CHEMBL210618,0
P06241,CHEMBL210618,1
P06493,CHEMBL210618,0
P07333,CHEMBL210618,0
P07948,CHEMBL210618,0
P08069,CHEMBL210618,1
P08581,CHEMBL210618,0
P10721,CHEMBL210618,0
P11309,CHEMBL210618,0
P11362,CHEMBL210618,0
P12931,CHEMBL210618,0
P15735,CHEMBL210618,0
P17612,CHEMBL210618,0
P17948,CHEMBL210618,1
P19784,CHEMBL210618,0
P21802,CHEMBL210618,0
P22455,CHEMBL210618,0
P22607,CHEMBL210618,0
P22612,CHEMBL210618,0
P22694,CHEMBL210618,0
P23443,CHEMBL210618,0
P24723,CHEMBL210618,0
P24941,CHEMBL210618,1
P27361,CHEMBL210618,0
P27448,CHEMBL210618,0
P28482,CHEMBL210618,0
P29317,CHEMBL210618,0
P29597,CHEMBL210618,0
P30530,CHEMBL210618,0
P31749,CHEMBL210618,0
P31751,CHEMBL210618,0
P35916,CHEMBL210618,0
P35968,CHEMBL210618,0
P36888,CHEMBL210618,0
P45983,CHEMBL210618,1
P45984,CHEMBL210618,1
P48729,CHEMBL210618,0
P48730,CHEMBL210618,0
P49137,CHEMBL210618,0
P49760,CHEMBL210618,0
P49840,CHEMBL210618,0
P49841,CHEMBL210618,0
P51451,CHEMBL210618,0
P51617,CHEMBL210618,0
P51812,CHEMBL210618,0
P51817,CHEMBL210618,0
P51955,CHEMBL210618,0
P51957,CHEMBL210618,0
P52333,CHEMBL210618,0
P53350,CHEMBL210618,0
P53667,CHEMBL210618,0
P53778,CHEMBL210618,0
P53779,CHEMBL210618,1
P54619,CHEMBL210618,0
P54646,CHEMBL210618,0
P67870,CHEMBL210618,0
P68400,CHEMBL210618,0
P78368,CHEMBL210618,0
Q00535,CHEMBL210618,0
Q05397,CHEMBL210618,0
Q05513,CHEMBL210618,0
Q05655,CHEMBL210618,0
Q07912,CHEMBL210618,0
Q08881,CHEMBL210618,0
Q12851,CHEMBL210618,0
Q13131,CHEMBL210618,0
Q13153,CHEMBL210618,0
Q13188,CHEMBL210618,0
Q13237,CHEMBL210618,0
Q13464,CHEMBL210618,0
Q13554,CHEMBL210618,0
Q13555,CHEMBL210618,0
Q13557,CHEMBL210618,0
Q13627,CHEMBL210618,0
Q13976,CHEMBL210618,0
Q14012,CHEMBL210618,0
Q14289,CHEMBL210618,0
Q14680,CHEMBL210618,0
Q15118,CHEMBL210618,0
Q15303,CHEMBL210618,0
Q16513,CHEMBL210618,0
Q16566,CHEMBL210618,0
Q16620,CHEMBL210618,0
Q16644,CHEMBL210618,0
Q5VT25,CHEMBL210618,0
Q7KZI7,CHEMBL210618,0
Q7L7X3,CHEMBL210618,0
Q8IW41,CHEMBL210618,0
Q8N4C8,CHEMBL210618,0
Q8NE63,CHEMBL210618,0
Q8TDC3,CHEMBL210618,0
Q96GD4,CHEMBL210618,0
Q96KB5,CHEMBL210618,0
Q96PF2,CHEMBL210618,0
Q96RG2,CHEMBL210618,0
Q96SB4,CHEMBL210618,0
Q9BWU1,CHEMBL210618,0
Q9BXA7,CHEMBL210618,0
Q9BZL6,CHEMBL210618,0
Q9H2G2,CHEMBL210618,0
Q9H2X6,CHEMBL210618,0
Q9H4B4,CHEMBL210618,0
Q9HAZ1,CHEMBL210618,0
Q9HBH9,CHEMBL210618,0
Q9HBY8,CHEMBL210618,0
Q9HCP0,CHEMBL210618,0
Q9NWZ3,CHEMBL210618,0
Q9NYL2,CHEMBL210618,0
Q9P1W9,CHEMBL210618,0
Q9UBS0,CHEMBL210618,0
Q9UGI9,CHEMBL210618,0
Q9UGJ0,CHEMBL210618,0
Q9Y243,CHEMBL210618,0
Q9Y478,CHEMBL210618,0
Q9Y4K4,CHEMBL210618,0
O00141,CHEMBL210928,0
O00311,CHEMBL210928,0
O00418,CHEMBL210928,0
O00444,CHEMBL210928,0
O14757,CHEMBL210928,0
O14920,CHEMBL210928,0
O14965,CHEMBL210928,0
O15075,CHEMBL210928,0
O15111,CHEMBL210928,0
O15264,CHEMBL210928,0
O15530,CHEMBL210928,0
O43293,CHEMBL210928,0
O43741,CHEMBL210928,0
O43781,CHEMBL210928,0
O60674,CHEMBL210928,0
O75116,CHEMBL210928,0
O75582,CHEMBL210928,0
O94806,CHEMBL210928,0
O95819,CHEMBL210928,0
O96013,CHEMBL210928,0
O96017,CHEMBL210928,0
P00519,CHEMBL210928,1
P00533,CHEMBL210928,0
P04626,CHEMBL210928,0
P04629,CHEMBL210928,0
P05129,CHEMBL210928,0
P06213,CHEMBL210928,0
P06239,CHEMBL210928,0
P06241,CHEMBL210928,1
P06493,CHEMBL210928,0
P07332,CHEMBL210928,0
P07333,CHEMBL210928,0
P07948,CHEMBL210928,0
P07949,CHEMBL210928,0
P08069,CHEMBL210928,0
P08581,CHEMBL210928,0
P08922,CHEMBL210928,0
P10721,CHEMBL210928,0
P11309,CHEMBL210928,0
P11362,CHEMBL210928,0
P12931,CHEMBL210928,0
P15735,CHEMBL210928,0
P16591,CHEMBL210928,0
P17612,CHEMBL210928,0
P17948,CHEMBL210928,1
P19784,CHEMBL210928,0
P21802,CHEMBL210928,0
P22455,CHEMBL210928,0
P22607,CHEMBL210928,0
P22612,CHEMBL210928,0
P22694,CHEMBL210928,0
P23443,CHEMBL210928,0
P24723,CHEMBL210928,0
P24941,CHEMBL210928,0
P27361,CHEMBL210928,0
P27448,CHEMBL210928,0
P28482,CHEMBL210928,0
P29317,CHEMBL210928,0
P29597,CHEMBL210928,0
P30530,CHEMBL210928,0
P31749,CHEMBL210928,0
P31751,CHEMBL210928,0
P35916,CHEMBL210928,0
P35968,CHEMBL210928,0
P36888,CHEMBL210928,0
P41743,CHEMBL210928,0
P42679,CHEMBL210928,0
P42685,CHEMBL210928,0
P43405,CHEMBL210928,0
P45983,CHEMBL210928,1
P45984,CHEMBL210928,1
P48729,CHEMBL210928,0
P48730,CHEMBL210928,0
P49137,CHEMBL210928,0
P49760,CHEMBL210928,0
P49840,CHEMBL210928,0
P49841,CHEMBL210928,0
P51451,CHEMBL210928,0
P51617,CHEMBL210928,0
P51812,CHEMBL210928,0
P51817,CHEMBL210928,0
P51955,CHEMBL210928,0
P51957,CHEMBL210928,0
P52333,CHEMBL210928,0
P53350,CHEMBL210928,0
P53667,CHEMBL210928,0
P53778,CHEMBL210928,0
P53779,CHEMBL210928,1
P54619,CHEMBL210928,0
P54646,CHEMBL210928,0
P67870,CHEMBL210928,0
P68400,CHEMBL210928,0
P78368,CHEMBL210928,0
Q00535,CHEMBL210928,0
Q05397,CHEMBL210928,0
Q05513,CHEMBL210928,0
Q05655,CHEMBL210928,0
Q06187,CHEMBL210928,0
Q06418,CHEMBL210928,0
Q07912,CHEMBL210928,0
Q08881,CHEMBL210928,0
Q12851,CHEMBL210928,0
Q13131,CHEMBL210928,0
Q13153,CHEMBL210928,0
Q13188,CHEMBL210928,0
Q13237,CHEMBL210928,0
Q13464,CHEMBL210928,0
Q13554,CHEMBL210928,0
Q13555,CHEMBL210928,0
Q13557,CHEMBL210928,0
Q13627,CHEMBL210928,0
Q13882,CHEMBL210928,0
Q13976,CHEMBL210928,0
Q14012,CHEMBL210928,0
Q14289,CHEMBL210928,0
Q14680,CHEMBL210928,0
Q15118,CHEMBL210928,0
Q15303,CHEMBL210928,0
Q16288,CHEMBL210928,0
Q16513,CHEMBL210928,0
Q16566,CHEMBL210928,0
Q16620,CHEMBL210928,0
Q16644,CHEMBL210928,0
Q5VT25,CHEMBL210928,0
Q7KZI7,CHEMBL210928,0
Q7L7X3,CHEMBL210928,0
Q86V86,CHEMBL210928,0
Q8IW41,CHEMBL210928,0
Q8N4C8,CHEMBL210928,0
Q8NE63,CHEMBL210928,0
Q8TDC3,CHEMBL210928,0
Q96GD4,CHEMBL210928,0
Q96KB5,CHEMBL210928,0
Q96PF2,CHEMBL210928,0
Q96SB4,CHEMBL210928,0
Q9BWU1,CHEMBL210928,0
Q9BXA7,CHEMBL210928,0
Q9BZL6,CHEMBL210928,0
Q9H2G2,CHEMBL210928,0
Q9H2X6,CHEMBL210928,0
Q9H3Y6,CHEMBL210928,0
Q9H4B4,CHEMBL210928,0
Q9HAZ1,CHEMBL210928,0
Q9HBH9,CHEMBL210928,0
Q9HBY8,CHEMBL210928,0
Q9HCP0,CHEMBL210928,0
Q9NR20,CHEMBL210928,0
Q9NWZ3,CHEMBL210928,0
Q9NYL2,CHEMBL210928,0
Q9P1W9,CHEMBL210928,0
Q9UBS0,CHEMBL210928,0
Q9UEE5,CHEMBL210928,0
Q9UGI9,CHEMBL210928,0
Q9UGJ0,CHEMBL210928,0
Q9UM73,CHEMBL210928,0
Q9Y243,CHEMBL210928,0
Q9Y478,CHEMBL210928,0
Q9Y4K4,CHEMBL210928,0
Q9Y6M4,CHEMBL210928,0
O00141,CHEMBL210963,0
O00311,CHEMBL210963,0
O00418,CHEMBL210963,0
O00444,CHEMBL210963,0
O14757,CHEMBL210963,0
O14920,CHEMBL210963,0
O14965,CHEMBL210963,0
O15075,CHEMBL210963,0
O15111,CHEMBL210963,0
O15264,CHEMBL210963,0
O15530,CHEMBL210963,0
O43293,CHEMBL210963,0
O43741,CHEMBL210963,0
O43781,CHEMBL210963,0
O60674,CHEMBL210963,0
O75116,CHEMBL210963,0
O75582,CHEMBL210963,0
O94806,CHEMBL210963,0
O95819,CHEMBL210963,0
O96013,CHEMBL210963,0
O96017,CHEMBL210963,0
P00519,CHEMBL210963,1
P00533,CHEMBL210963,0
P04626,CHEMBL210963,0
P04629,CHEMBL210963,0
P05129,CHEMBL210963,0
P06213,CHEMBL210963,0
P06239,CHEMBL210963,0
P06241,CHEMBL210963,1
P06493,CHEMBL210963,0
P07332,CHEMBL210963,0
P07333,CHEMBL210963,0
P07948,CHEMBL210963,0
P07949,CHEMBL210963,0
P08069,CHEMBL210963,0
P08581,CHEMBL210963,0
P08922,CHEMBL210963,0
P10721,CHEMBL210963,0
P11309,CHEMBL210963,0
P11362,CHEMBL210963,0
P12931,CHEMBL210963,0
P15735,CHEMBL210963,0
P16591,CHEMBL210963,0
P17612,CHEMBL210963,0
P17948,CHEMBL210963,1
P19784,CHEMBL210963,0
P21802,CHEMBL210963,0
P22455,CHEMBL210963,0
P22607,CHEMBL210963,0
P22612,CHEMBL210963,0
P22694,CHEMBL210963,0
P23443,CHEMBL210963,0
P24723,CHEMBL210963,0
P24941,CHEMBL210963,0
P27361,CHEMBL210963,0
P27448,CHEMBL210963,0
P28482,CHEMBL210963,0
P29317,CHEMBL210963,0
P29597,CHEMBL210963,0
P30530,CHEMBL210963,0
P31749,CHEMBL210963,0
P31751,CHEMBL210963,0
P35916,CHEMBL210963,0
P35968,CHEMBL210963,0
P36888,CHEMBL210963,0
P41743,CHEMBL210963,0
P42679,CHEMBL210963,0
P42685,CHEMBL210963,0
P43405,CHEMBL210963,0
P45983,CHEMBL210963,1
P45984,CHEMBL210963,1
P48729,CHEMBL210963,0
P48730,CHEMBL210963,0
P49137,CHEMBL210963,0
P49760,CHEMBL210963,0
P49840,CHEMBL210963,0
P49841,CHEMBL210963,0
P51451,CHEMBL210963,0
P51617,CHEMBL210963,0
P51812,CHEMBL210963,0
P51817,CHEMBL210963,0
P51955,CHEMBL210963,0
P51957,CHEMBL210963,0
P52333,CHEMBL210963,0
P53350,CHEMBL210963,0
P53667,CHEMBL210963,0
P53778,CHEMBL210963,0
P53779,CHEMBL210963,1
P54619,CHEMBL210963,0
P54646,CHEMBL210963,0
P67870,CHEMBL210963,0
P68400,CHEMBL210963,0
P78368,CHEMBL210963,0
Q00535,CHEMBL210963,0
Q05397,CHEMBL210963,0
Q05513,CHEMBL210963,0
Q05655,CHEMBL210963,0
Q06187,CHEMBL210963,0
Q06418,CHEMBL210963,0
Q07912,CHEMBL210963,0
Q08881,CHEMBL210963,0
Q12851,CHEMBL210963,0
Q13131,CHEMBL210963,0
Q13153,CHEMBL210963,0
Q13188,CHEMBL210963,0
Q13237,CHEMBL210963,0
Q13464,CHEMBL210963,0
Q13554,CHEMBL210963,0
Q13555,CHEMBL210963,0
Q13557,CHEMBL210963,0
Q13627,CHEMBL210963,0
Q13882,CHEMBL210963,0
Q13976,CHEMBL210963,0
Q14012,CHEMBL210963,0
Q14289,CHEMBL210963,0
Q14680,CHEMBL210963,0
Q15118,CHEMBL210963,0
Q15303,CHEMBL210963,0
Q16288,CHEMBL210963,0
Q16513,CHEMBL210963,0
Q16566,CHEMBL210963,0
Q16620,CHEMBL210963,0
Q16644,CHEMBL210963,0
Q5VT25,CHEMBL210963,0
Q7KZI7,CHEMBL210963,0
Q7L7X3,CHEMBL210963,0
Q86V86,CHEMBL210963,0
Q8IW41,CHEMBL210963,0
Q8N4C8,CHEMBL210963,0
Q8NE63,CHEMBL210963,0
Q8TDC3,CHEMBL210963,0
Q96GD4,CHEMBL210963,0
Q96KB5,CHEMBL210963,0
Q96PF2,CHEMBL210963,0
Q96SB4,CHEMBL210963,0
Q9BXA7,CHEMBL210963,0
Q9BZL6,CHEMBL210963,0
Q9H2G2,CHEMBL210963,0
Q9H2X6,CHEMBL210963,0
Q9H3Y6,CHEMBL210963,0
Q9H4B4,CHEMBL210963,0
Q9HAZ1,CHEMBL210963,0
Q9HBH9,CHEMBL210963,0
Q9HBY8,CHEMBL210963,0
Q9HCP0,CHEMBL210963,0
Q9NR20,CHEMBL210963,0
Q9NWZ3,CHEMBL210963,0
Q9NYL2,CHEMBL210963,0
Q9P1W9,CHEMBL210963,0
Q9UBS0,CHEMBL210963,0
Q9UEE5,CHEMBL210963,0
Q9UGI9,CHEMBL210963,0
Q9UGJ0,CHEMBL210963,0
Q9UM73,CHEMBL210963,0
Q9Y243,CHEMBL210963,0
Q9Y478,CHEMBL210963,0
Q9Y4K4,CHEMBL210963,0
Q9Y6M4,CHEMBL210963,0
O00141,CHEMBL211003,0
O14757,CHEMBL211003,0
O15264,CHEMBL211003,0
O43741,CHEMBL211003,0
O75116,CHEMBL211003,0
P00533,CHEMBL211003,1
P06239,CHEMBL211003,0
P12931,CHEMBL211003,0
P17612,CHEMBL211003,0
P22612,CHEMBL211003,0
P22694,CHEMBL211003,0
P28482,CHEMBL211003,0
P35968,CHEMBL211003,0
P45983,CHEMBL211003,0
P45984,CHEMBL211003,0
P49841,CHEMBL211003,0
P53778,CHEMBL211003,0
P53779,CHEMBL211003,0
P54619,CHEMBL211003,0
P54646,CHEMBL211003,0
Q13131,CHEMBL211003,0
Q15759,CHEMBL211003,0
Q16539,CHEMBL211003,0
Q9UGI9,CHEMBL211003,0
Q9UGJ0,CHEMBL211003,0
Q9Y478,CHEMBL211003,0
O00141,CHEMBL212382,0
O14757,CHEMBL212382,0
O15264,CHEMBL212382,0
O15530,CHEMBL212382,0
O43741,CHEMBL212382,0
O75116,CHEMBL212382,0
O75582,CHEMBL212382,0
P06239,CHEMBL212382,0
P17252,CHEMBL212382,0
P23443,CHEMBL212382,0
P24941,CHEMBL212382,0
P28482,CHEMBL212382,0
P31749,CHEMBL212382,0
P41240,CHEMBL212382,0
P45983,CHEMBL212382,0
P45984,CHEMBL212382,0
P49137,CHEMBL212382,0
P49841,CHEMBL212382,0
P53778,CHEMBL212382,0
P53779,CHEMBL212382,0
P54619,CHEMBL212382,0
P54646,CHEMBL212382,0
Q02750,CHEMBL212382,0
Q13131,CHEMBL212382,0
Q13627,CHEMBL212382,0
Q15418,CHEMBL212382,0
Q16539,CHEMBL212382,1
Q8IW41,CHEMBL212382,0
Q9UBS0,CHEMBL212382,0
Q9UGI9,CHEMBL212382,0
Q9UGJ0,CHEMBL212382,0
Q9Y478,CHEMBL212382,0
O00141,CHEMBL212968,0
O14757,CHEMBL212968,0
O15264,CHEMBL212968,0
O15530,CHEMBL212968,0
O43741,CHEMBL212968,0
O75116,CHEMBL212968,0
O75582,CHEMBL212968,0
P06239,CHEMBL212968,0
P17252,CHEMBL212968,0
P23443,CHEMBL212968,0
P24941,CHEMBL212968,0
P28482,CHEMBL212968,0
P31749,CHEMBL212968,0
P41240,CHEMBL212968,0
P45983,CHEMBL212968,0
P45984,CHEMBL212968,0
P49137,CHEMBL212968,0
P49841,CHEMBL212968,0
P53778,CHEMBL212968,0
P53779,CHEMBL212968,0
P54619,CHEMBL212968,0
P54646,CHEMBL212968,0
Q02750,CHEMBL212968,0
Q13131,CHEMBL212968,0
Q13627,CHEMBL212968,0
Q15418,CHEMBL212968,0
Q16539,CHEMBL212968,1
Q8IW41,CHEMBL212968,0
Q9UBS0,CHEMBL212968,0
Q9UGI9,CHEMBL212968,0
Q9UGJ0,CHEMBL212968,0
Q9Y478,CHEMBL212968,0
O00141,CHEMBL213423,0
O14757,CHEMBL213423,0
O15264,CHEMBL213423,0
O15530,CHEMBL213423,0
O43741,CHEMBL213423,0
O75116,CHEMBL213423,0
O75582,CHEMBL213423,0
P06239,CHEMBL213423,0
P17252,CHEMBL213423,0
P19784,CHEMBL213423,0
P23443,CHEMBL213423,0
P24941,CHEMBL213423,0
P28482,CHEMBL213423,0
P31749,CHEMBL213423,0
P41240,CHEMBL213423,0
P45983,CHEMBL213423,0
P45984,CHEMBL213423,0
P49137,CHEMBL213423,0
P49841,CHEMBL213423,0
P53778,CHEMBL213423,0
P53779,CHEMBL213423,0
P54619,CHEMBL213423,0
P54646,CHEMBL213423,0
P67870,CHEMBL213423,0
P68400,CHEMBL213423,0
Q02750,CHEMBL213423,0
Q13131,CHEMBL213423,0
Q13627,CHEMBL213423,0
Q15418,CHEMBL213423,0
Q16539,CHEMBL213423,1
Q8IW41,CHEMBL213423,0
Q9UBS0,CHEMBL213423,0
Q9UGI9,CHEMBL213423,0
Q9UGJ0,CHEMBL213423,0
Q9Y478,CHEMBL213423,0
O00141,CHEMBL213451,0
O14757,CHEMBL213451,0
O15264,CHEMBL213451,0
O15530,CHEMBL213451,0
O43741,CHEMBL213451,0
O75116,CHEMBL213451,0
O75582,CHEMBL213451,0
P06239,CHEMBL213451,0
P17252,CHEMBL213451,0
P23443,CHEMBL213451,0
P24941,CHEMBL213451,0
P28482,CHEMBL213451,0
P31749,CHEMBL213451,0
P41240,CHEMBL213451,0
P45983,CHEMBL213451,0
P45984,CHEMBL213451,0
P49137,CHEMBL213451,0
P49841,CHEMBL213451,0
P53778,CHEMBL213451,0
P53779,CHEMBL213451,0
P54619,CHEMBL213451,0
P54646,CHEMBL213451,0
Q02750,CHEMBL213451,0
Q13131,CHEMBL213451,0
Q13627,CHEMBL213451,0
Q15418,CHEMBL213451,0
Q16539,CHEMBL213451,1
Q8IW41,CHEMBL213451,0
Q9UBS0,CHEMBL213451,0
Q9UGI9,CHEMBL213451,0
Q9UGJ0,CHEMBL213451,0
Q9Y478,CHEMBL213451,0
O00141,CHEMBL214198,0
O14757,CHEMBL214198,0
