drug_id,uniprot_id,interaction
DB06820,P04626,0
DB14086,O43570,1
DB01348,P07437,0
DB06636,O75874,0
DB00598,P35348,1
DB04462,P68400,1
DB01233,P48443,0
DB19130,P26951,1
DB08892,Q96BI3,0
DB11929,P03366,1
DB00751,P05091,0
DB14069,P08183,1
DB00444,Q02880,1
DB09038,P31639,1
DB08765,P14324,0
DB00568,Q01668,1
DB02096,P20035,0
DB00846,P04150,1
DB11937,Q9H244,0
DB08820,P13569,1
DB16331,P04637,1
DB00909,Q99250,1
DB04813,P50750,0
DB08612,P04054,0
DB00996,P00918,0
DB07119,P16753,0
DB00299,P00734,0
DB01396,Q9BYF1,0
DB00441,P31350,1
DB04195,P11217,1
DB11774,P20831,1
DB00721,P11388,0
DB05993,P50406,1
DB07340,P03366,0
DB00396,P08235,1
DB00669,P08908,1
DB13581,Q9GZT9,0
DB16125,P29274,1
DB00527,Q14524,1
DB00668,P28074,0
DB18267,P09917,1
DB09149,P25101,0
DB06996,P35462,0
DB11428,P08473,0
DB00589,P12931,0
DB04719,P35916,0
DB12253,P29274,0
DB16826,Q16620,1
DB06595,P09619,1
DB02094,P04626,0
DB12267,P28845,0
DB03147,P00918,0
DB01571,P35372,1
DB11798,P45984,1
DB01388,Q13936,1
DB00922,P51449,0
DB14128,P49768,0
DB12971,P23141,1
DB08249,Q08210,1
DB02044,P00533,0
DB12785,P26664,1
DB03623,P53779,1
DB00262,P00390,1
DB00747,P35916,0
DB00405,P10276,0
DB00383,P08172,1
DB13191,P12532,1
DB06919,P00734,1
DB01243,P41145,1
DB04865,P20276,1
DB12500,O60674,1
DB01262,P26358,1
DB15688,Q16602,1
DB01901,P05230,1
DB13179,P49228,1
DB06354,P19793,0
DB16095,O15392,1
DB02255,P45452,1
DB02998,P06401,1
DB01015,P28221,0
DB01411,Q9Y271,1
DB00983,P31644,0
DB06616,Q05655,0
DB01418,P09874,0
DB01264,P03366,1
DB00561,P14416,0
DB00528,P54289,1
DB02343,P35228,0
DB00477,P00918,0
DB11769,Q13547,0
DB05169,O14965,1
DB06134,Q16790,0
DB00462,P08183,0
DB09079,P30518,0
DB01108,P03372,1
DB00703,P22748,1
DB02500,P0AC13,0
DB11816,Q14896,1
DB01235,P21917,1
DB00834,P36888,0
DB00617,O43497,1
DB16254,O75908,1
DB00184,P41145,0
DB08839,P23946,0
DB15157,P11802,1
DB14898,P27487,1
DB03661,O75762,0
DB04665,P08254,0
DB01247,P21397,1
DB19201,P00813,0
DB00380,P19793,0
DB01524,P03372,1
DB04620,P51553,0
DB05448,O43193,0
DB15569,P01116,1
DB00795,P06401,0
DB08524,Q12884,0
DB11629,P43119,1
DB12327,Q9NSA0,0
DB01624,Q16678,0
DB08960,P08246,0
DB15212,P28336,0
DB16095,P09960,0
DB06741,P0A0K8,0
DB04898,P00734,1
DB08877,P08908,0
DB00368,Q9U8D3,0
DB14840,P35968,1
DB12429,Q8TEK3,0
DB05738,Q9BYF1,0
DB01327,P0AD68,1
DB06625,O14757,0
DB15232,P51787,0
DB08896,P04629,1
DB08476,P22894,1
DB00285,P28223,0
DB00267,P0AD68,1
DB15059,P14410,0
DB02852,P39086,1
DB00539,P08172,0
DB03280,P32745,0
DB01168,P21397,1
DB00356,Q12791,1
DB09195,P00742,0
DB01221,P08913,0
DB00989,P06276,1
DB12852,Q92542,1
DB02733,P21397,0
DB12001,P11802,1
DB11986,P08922,1
DB18298,P05067,1
DB00368,Q9HBH1,0
DB13051,O00329,1
DB04066,P28221,0
DB00973,P35610,1
DB00384,P51170,1
DB00995,Q00975,0
DB00936,P31645,0
DB16495,P21554,1
DB01118,Q12809,1
DB01268,P11229,0
DB05964,Q01959,1
DB00322,Q99685,0
DB00320,Q07869,0
DB12110,P23141,0
DB12561,Q07343,0
DB12884,P25021,1
DB08157,P08913,0
DB00360,P14416,0
DB14860,Q9UM73,1
DB00477,Q9UM73,0
DB13120,P69905,1
DB19168,P08908,0
DB18125,P00813,0
DB01224,P14416,1
DB06530,Q9NYK1,1
DB15446,O14965,0
DB05039,P07550,1
DB00333,P36544,1
DB01956,P9WNL5,0
DB11962,P48736,1
DB15266,P03372,0
DB00831,P0DP25,1
DB02026,Q08210,0
DB13346,P24941,0
DB09262,P08172,1
DB03401,Q14573,1
DB11886,P11717,0
DB00572,P11229,1
DB18041,P17169,0
DB00131,P04035,0
DB06729,P0AC13,1
DB01744,O75762,1
DB16056,O75762,0
DB09216,P07550,0
DB11885,P12931,1
DB08339,Q16539,1
DB11560,Q96S37,1
DB19130,O43525,0
DB01493,P10275,1
DB09199,Q14524,0
DB05738,P31350,0
DB04908,P39900,0
DB01228,Q14524,1
DB06134,P28472,0
DB08517,P0AES4,0
DB06354,P39086,1
DB15637,P0AD68,0
DB07352,P11511,1
DB14733,P0AC13,0
DB12741,P45983,0
DB01393,P10721,0
DB05424,P31749,1
DB05708,P35367,0
DB11974,P48736,1
DB01758,P17787,0
DB11181,Q15759,0
DB01366,P29474,0
DB00215,P31645,1
DB12500,P0DMS8,0
DB06159,P11387,1
DB11845,P16234,1
DB11718,P53667,1
DB02482,Q04759,1
DB02994,P15121,1
DB09089,Q9UBN7,0
DB02255,P50281,1
DB11893,O60939,0
DB06151,Q13936,0
DB12088,P14618,1
DB00393,Q01668,1
DB03740,P47871,0
DB08403,P10276,0
DB13520,P28566,1
DB08517,P0DMS8,1
DB16834,P17844,0
DB00226,P35354,0
DB05721,P14867,1
DB11800,P35916,1
DB01244,O00555,1
DB14969,P03372,1
DB00562,P0A0K8,0
DB12301,P03366,1
DB05018,P03366,0
DB03575,P30542,0
DB00591,P04083,1
DB12819,P08172,0
DB11376,P03366,0
DB02662,P18031,1
DB15581,P11511,1
DB00961,O60674,0
DB09345,P35498,1
DB16068,P41145,1
DB00360,P29474,1
DB16845,P00797,0
DB12648,P11388,0
DB12308,P29275,0
DB14879,Q9X6V3,1
DB01051,P48169,0
DB01134,Q9UBS5,0
DB01331,P0AEB2,1
DB16146,P41143,1
DB04918,Q9Y2I7,0
DB01188,P09917,0
DB01483,P07550,0
DB15588,P00813,0
DB00559,P25101,1
DB00210,P10826,1
DB04885,P46098,1
DB15356,P08473,1
DB01328,P11362,0
DB01599,O95477,1
DB15460,Q9UNA0,1
DB01229,P35354,0
DB08339,P04271,0
DB05541,P35498,1
DB07556,P09874,0
DB01401,P35354,1
DB01908,P12931,1
DB01084,P03366,0
DB08864,P36888,0
DB01131,P00533,0
DB12263,P05093,0
DB04389,P22303,0
DB09236,Q13936,1
DB16067,P35462,0
DB01215,P14867,1
DB05266,P08908,0
DB00247,P20831,0
DB13511,P22303,1
DB06235,Q14416,0
DB01320,Q07817,0
DB00598,P34903,0
DB00804,P51681,0
DB07681,P06276,1
DB01442,Q01959,1
DB11827,P31639,1
DB12843,O95718,0
DB01102,P08588,1
DB00858,P10275,1
DB01571,Q91RS4,0
DB13985,O75899,0
DB03783,P42261,0
DB06682,P23219,1
DB16205,P17787,1
DB12105,P00374,0
DB08262,P69905,1
DB03206,P69905,0
DB13251,P00742,1
DB08065,P14416,0
DB01331,P35348,0
DB08598,P59676,0
DB02772,P00807,1
DB01742,P62937,1
DB05482,P17752,0
DB04881,Q13075,0
DB13025,P09960,0
DB00949,P40763,0
DB07342,O60674,0
DB11071,P35354,1
DB08837,Q9NR97,0
DB01549,P14416,1
DB06267,Q02153,0
DB06600,P43220,0
DB04487,P14867,0
DB00288,P00374,0
DB00914,Q13131,1
DB04400,P00807,0
DB01047,P14867,0
DB08911,Q04206,0
DB16767,Q16678,1
DB01611,P47870,0
DB16019,P07288,1
DB04960,P14324,1
DB11987,P26664,0
DB09084,P18031,0
DB08960,Q96RI1,0
DB01231,P08173,1
DB12686,P06493,1
DB12572,P34998,1
DB17383,P12931,0
DB00866,P35462,0
DB00754,Q14524,1
DB14773,Q14832,0
DB12895,P40763,0
DB11629,P21728,0
DB13035,P06493,1
DB11755,Q9HBH1,0
DB12570,P42345,1
DB06616,P08631,1
DB14086,P43088,0
DB16825,Q96BI3,1
DB08339,P51170,0
DB19202,P17948,0
DB11870,P35916,0
DB09231,P48736,0
DB01429,Q14524,1
DB00463,P31644,1
DB05738,P21453,0
DB08094,P11802,1
DB05010,O75899,1
DB00574,P28335,1
DB12025,P35348,0
DB11201,P35354,1
DB00387,Q15822,0
DB00424,P08912,1
DB16191,P52333,1
DB01050,P25024,1
DB06709,P08172,1
DB00233,P00374,1
DB06771,P14867,0
DB02999,O43915,0
DB12291,P35498,0
DB05465,Q03405,0
DB09292,P08473,1
DB00606,P00915,1
DB13615,Q02218,0
DB00872,P22748,0
DB01354,P14867,1
DB11752,Q02156,1
DB08896,P04150,0
DB00241,P47869,1
DB14033,P0AC13,1
DB06626,P14867,0
DB07954,P29475,0
DB00418,P40926,0
DB06151,P48637,1
DB11904,P00519,1
DB00529,P28223,0
DB14867,O00329,1
DB01303,P30542,1
DB00027,P35968,0
DB05171,P08254,0
DB13943,P10275,1
DB18019,P31350,0
DB01497,P22303,0
DB00617,P14416,0
DB06595,P05129,1
DB13025,Q9Y5Y9,1
DB07108,Q07817,1
DB03691,P00918,0
DB01041,P02763,1
DB03136,P08254,0
DB11904,P42345,0
DB00270,P17252,0
DB01394,Q96RI1,0
DB12495,P37288,1
DB12571,P00734,0
DB08490,P12931,0
DB04883,P29475,0
DB17602,Q00653,0
DB17383,P24941,1
DB01941,P10276,1
DB00679,P21802,0
DB00611,P14416,0
DB14801,P37231,1
DB06228,P00742,1
DB00470,P34972,1
DB09034,P08172,0
DB00557,P09960,0
DB09200,P37231,1
DB14918,P14416,0
DB08868,P08581,0
DB14070,P08183,1
DB02007,P17169,1
DB12725,P14416,0
DB04896,P35968,0
DB11366,P60568,1
DB11741,Q08499,0
DB14035,P37231,1
DB03909,Q9Y233,0
DB01331,P10635,0
DB15212,P20831,0
DB00344,P23975,1
DB01186,P39900,0
DB00221,P08588,1
DB12714,P11388,0
DB01115,Q08289,1
DB01165,P21439,0
DB12571,P04150,0
DB00940,P08912,1
DB13171,Q8TDV5,1
DB18794,P14416,1
DB00114,P48443,0
DB13791,P03366,0
DB05939,Q8TDS4,1
DB00325,P04083,0
DB02552,P14324,1
DB13048,P42574,1
DB11507,P21731,1
DB00886,P12821,1
DB12005,P35348,0
DB11743,P31749,1
DB04491,P11388,0
DB07477,O76083,0
DB12306,P15056,0
DB16826,P34998,0
DB00728,P08172,1
DB00852,Q01959,1
DB14770,P31645,0
DB05913,O00305,0
DB18296,P23921,0
DB07159,P14416,0
DB12237,P35408,0
DB09201,P37231,1
DB01126,P07550,0
DB17506,P29274,1
DB00398,P17948,1
DB06711,P13631,0
DB15152,P30968,0
DB07145,P14324,0
DB03759,Q13489,0
DB00321,P08588,0
DB16146,P41145,1
DB07173,P55263,1
DB00849,P34903,1
DB17191,P00807,0
DB16390,P01008,0
DB00570,P23258,1
DB13308,P68400,0
DB06236,P12931,0
DB01217,Q00653,0
DB01239,P00533,0
DB06706,P98170,0
DB15393,P42336,0
DB00956,P35348,0
DB00647,P41145,1
DB15152,P26664,1
DB02719,P03366,0
DB13191,P49019,0
DB17043,P35414,0
DB03756,P19793,1
DB01088,Q9UHI7,0
DB00830,P0AD68,0
DB02673,P22303,1
DB07926,Q9UNA0,1
DB11853,P30542,0
DB06151,Q9UPY5,1
DB15971,P35348,1
DB06600,Q99466,0
DB00725,P08172,1
DB00277,Q9Y5S1,0
DB13005,P0AC13,0
DB12542,P04637,0
DB02105,P21964,1
DB06579,P14867,1
DB00398,P15056,1
DB00726,P31645,1
DB09555,P35367,1
DB11362,P43119,1
DB05885,P08908,0
DB08861,P41145,1
DB15431,P25101,0
DB00360,P37231,0
DB09216,P23219,1
DB02482,Q72874,0
DB09288,P21554,1
DB08846,Q02750,0
DB00869,P0AEB2,0
DB08523,O00591,0
DB00165,P20711,1
DB14086,P13637,0
DB01002,P08581,0
DB04652,P28845,1
DB11666,P42336,1
DB00217,P08588,1
DB03759,P07948,0
DB08597,P00807,0
DB13985,P35346,1
DB12009,P37231,0
DB17670,P49841,0
DB16067,P34998,0
DB01180,P08246,0
DB00243,P14867,0
DB00467,P11388,1
DB12032,P54289,1
DB11798,P45983,1
DB11925,P31645,0
DB01205,P18507,1
DB12288,P28221,1
DB02266,P23219,1
DB04944,P06401,0
DB13751,Q99571,0
DB17191,P04629,1
DB00656,P31645,1
DB15588,P03366,0
DB03756,P09874,0
DB14050,Q9Y5S1,1
DB12615,Q9BY41,0
DB06454,P62508,0
DB01046,P51788,1
DB12665,P12821,1
DB03148,P22303,0
DB08039,Q96GD4,1
DB07309,P31350,0
DB04879,P0A0K8,0
DB00374,O60894,0
DB06999,O00206,0
DB15431,P31749,1
DB13783,P23219,1
DB00996,Q16647,0
DB12151,P54098,1
DB00820,P00915,0
DB01915,P30305,1
DB16834,Q13547,0
DB18267,O43497,0
DB11614,P35367,1
DB00870,P35354,1
DB15456,O14842,0
DB11363,Q9UM73,1
DB00642,P04818,1
DB04272,P29275,0
DB01972,P04293,1
DB06367,P29474,0
DB02462,P35228,1
DB00987,P06746,1
DB13995,P50213,0
DB00546,P07550,0
DB06290,P13716,0
DB07390,P08254,1
DB01148,P23458,0
DB11899,P43681,0
DB11952,P48736,1
DB01614,P08908,1
DB00153,P11473,1
DB09270,P31040,1
DB01092,P28702,0
DB00668,P45984,0
DB08824,P43405,0
DB01092,P38435,0
DB06712,O75908,0
DB09174,P04150,0
DB02320,O14757,0
DB03759,P42261,1
DB01509,P49765,0
DB03136,P00734,1
DB02733,P24941,1
DB11758,Q13639,0
DB09060,P05364,1
DB11870,Q92542,1
DB00775,P05106,1
DB01085,P11388,0
DB17140,Q07343,0
DB00242,Q7LG56,1
DB14210,P12821,1
DB01355,P01116,0
DB01405,P34972,0
DB09028,Q15822,1
DB08231,P62942,1
DB09080,P07550,1
DB08691,P49759,1
DB00810,P11229,1
DB12340,P23219,0
DB06258,P08588,0
DB19094,P35372,1
DB00753,P54619,0
DB17383,P35348,0
DB04356,P0A3M6,0
DB03851,Q01469,1
DB12647,P04035,1
DB00867,P0A3M6,0
DB01632,Q9Y5Y6,0
DB00194,P04293,1
DB06335,O15392,0
DB07050,P14867,0
DB18767,Q9NWZ3,1
DB00483,P08172,1
DB01173,P08514,0
DB11958,P00749,0
DB12095,P32238,0
DB16146,P35372,1
DB01439,P41143,1
DB01442,P50213,0
DB16159,P08473,0
DB07002,Q05655,0
DB04575,P03372,1
DB07476,Q16790,1
DB01353,P35348,0
DB11186,Q99720,1
DB05075,P49765,1
DB00502,P28335,1
DB00135,P07101,1
DB00472,P31645,1
DB13308,P34913,0
DB09092,Q02218,1
DB12752,P78536,0
DB00668,P35348,1
DB02669,P22748,0
DB16254,P29274,0
DB09198,P21917,0
DB01100,P35462,1
DB01466,P41143,0
DB09343,P43405,0
DB12988,P26664,0
DB01401,P04626,0
DB06603,P04035,0
DB01583,P10613,0
DB00370,P27815,0
DB09186,P31645,1
DB13346,P23219,1
DB12263,P34903,0
DB16822,P12821,0
DB00773,P11388,1
DB08156,P00915,1
DB00238,P18089,0
DB04289,P30556,0
DB08765,P48736,0
DB03083,P48729,1
DB04933,P02919,0
DB16214,P08588,0
DB14844,P27487,0
DB01579,P23975,1
DB01359,P08588,1
DB06211,P0AD65,1
DB13243,P20839,1
DB11745,P04150,0
DB06600,P20831,1
DB06080,P35372,0
DB09050,O75311,0
DB06996,P35367,0
DB01155,P0A0K8,1
DB04938,P03372,1
DB01264,P46098,0
DB12348,Q15822,0
DB02448,P24941,0
DB00545,P00742,1
DB17063,P47870,1
DB08052,P21728,0
DB11952,P25774,0
DB00485,P14867,0
DB12978,P10721,1
DB08765,Q9UQD0,0
DB09091,P29474,0
DB07715,P68400,1
DB17283,P47989,1
DB00259,P20309,0
DB05868,P26664,1
DB01204,P11388,1
DB00921,P41145,1
DB12134,P11388,1
DB01852,Q05940,0
DB00014,P30968,1
DB12017,P18825,0
DB08861,P09917,0
DB08818,P05362,1
DB00469,P35354,1
DB12134,Q08499,0
DB01231,P04049,0
DB00747,Q96GD4,0
DB03254,Q9NXA8,0
DB04264,P22102,1
DB03740,P11229,0
DB09204,P11217,0
DB11672,P23219,1
DB14887,Q02880,0
DB09084,P23219,1
DB15189,P25440,1
DB04972,P09211,1
DB09181,P04150,0
DB01186,P35462,1
DB04845,P00533,0
DB00368,P21589,0
DB08155,P00915,1
DB12429,P23443,1
DB04339,Q08499,0
DB12850,Q15722,1
DB14835,P20309,0
DB12340,Q07817,1
DB02762,P11362,0
DB12571,Q13554,1
DB06725,P25021,0
DB04017,P21397,1
DB13993,P47869,1
DB04393,P9WGR1,1
DB00280,P50406,0
DB01880,Q99808,0
DB13879,P14416,0
DB06436,P40238,1
DB12661,P03366,0
DB11779,Q96GD4,0
DB02255,P27487,0
DB06579,P25021,0
DB04665,P07333,0
DB08875,P35968,1
DB00995,O14920,1
DB00751,P25021,1
DB12924,P27487,0
DB00786,P03956,1
DB07440,P41595,0
DB09099,P30872,1
DB02810,Q8TCU5,0
DB12085,O15392,1
DB06182,Q86TI2,1
DB01586,P53004,1
DB00241,P00797,0
DB16927,Q08289,0
DB12535,O60674,1
DB00909,Q15858,1
DB12541,P03372,0
DB06833,P07101,0
DB12005,P36888,0
DB05424,P49356,0
DB12857,P48736,0
DB09084,P35354,1
DB09242,P00807,0
DB02116,P06493,1
DB12682,P04626,1
DB06134,P49765,0
DB08897,P08172,1
DB00609,Q16236,1
DB13868,P04293,1
DB01283,P35354,1
DB02207,P29474,1
DB11703,Q06187,1
DB06814,P07550,1
DB00634,P0AC13,1
DB11790,Q01959,1
DB04888,P08908,1
DB00295,P41145,1
DB06739,P21731,1
DB04566,P20035,1
DB00816,P26664,0
DB01186,P22303,0
DB01174,P26664,0
DB01069,P35367,1
DB01997,Q92731,0
DB01126,P0AC13,0
DB01420,P10275,1
DB04751,P06493,1
DB02282,P30542,1
DB01366,P35354,0
DB04474,O14684,0
DB04367,P28482,1
DB09174,P41143,1
DB09167,P11229,1
DB12507,P00734,1
DB01071,P35367,1
DB12818,P08235,0
DB05129,Q02880,1
DB16700,Q02153,1
DB01883,P41145,0
DB00957,P03372,1
DB08387,Q9Y233,1
DB00265,Q9HBA0,1
DB12154,P05106,0
DB06090,Q14524,0
DB16319,P51449,1
DB11651,P03372,0
DB00255,P00807,0
DB00986,P22748,0
DB12495,P35367,0
DB11925,P17787,0
DB02553,P47869,0
DB00247,P08908,1
DB01260,P11474,1
DB16101,P24385,0
DB06730,P06401,1
DB00819,P08684,0
DB12948,P23219,0
DB00875,P13716,0
DB08258,P34913,1
DB17047,P48736,1
DB14128,P14061,1
DB00387,P08912,1
DB00876,P30556,1
DB06468,P48764,1
DB07340,P28335,0
DB19054,P11473,0
DB17385,P10275,0
DB14924,Q06187,1
DB08403,P09917,0
DB12124,P11387,1
DB01036,P11229,1
DB11893,P35372,0
DB12332,Q9Y6F1,1
DB13083,P00747,0
DB00787,P04293,1
DB01437,P10635,1
DB06616,P08546,0
DB11721,P61073,0
DB00985,P31939,0
DB06656,O00418,0
DB15036,P62508,0
DB14583,P06401,1
DB00497,P23219,0
DB12085,Q96CA5,1
DB01167,Q9H2X9,0
DB00788,P16233,1
DB12005,Q8WW43,1
DB01454,Q05940,1
DB00191,P12821,0
DB12451,P04054,0
DB17045,Q9HBA0,1
DB17191,P51553,0
DB02655,P08173,0
DB00416,P17787,1
DB08875,Q00653,0
DB18847,P23458,1
DB01208,P20831,1
DB13063,Q16620,0
DB12687,Q9NYK1,1
DB01165,P00374,0
DB12307,P14416,0
DB09030,P25116,1
DB00997,Q13464,0
DB00408,P28223,1
DB00228,P49810,0
DB01632,P20035,1
DB15873,P30874,1
DB15328,Q16602,1
DB09288,P35354,1
DB00907,P08588,0
DB04905,P08183,1
DB00491,P00918,0
DB14070,P37288,0
DB12924,Q00975,0
DB12134,Q02880,1
DB12412,P27487,1
DB09085,Q92736,1
DB01588,P14867,1
DB05015,Q13547,1
DB01931,Q05586,1
DB00451,P21728,0
DB16833,Q9H244,1
DB16874,P08172,0
DB02979,Q92731,0
DB01023,P24228,0
DB00343,Q13936,1
DB01412,P30542,1
DB00651,P27815,1
DB03305,O14757,0
DB08846,P49841,1
DB17051,O14757,1
DB09272,P41143,1
DB14979,Q13547,1
DB14059,Q00653,1
DB00797,Q14524,0
DB04066,P22303,0
DB15266,P10398,1
DB00988,P14416,1
DB01963,P00915,1
DB19199,P35354,0
DB11724,P30550,1
DB06401,P03372,1
DB00706,P35348,1
DB00848,P05186,1
DB14128,P00918,0
DB08782,Q16790,1
DB08846,P27815,0
DB03867,P50579,0
DB12934,P35367,0
DB07292,P09467,1
DB15266,P15056,1
DB16126,P08173,0
DB05676,P49327,0
DB15499,O60674,1
DB00456,P15555,1
DB09079,P21802,1
DB11836,P00533,0
DB06288,Q01201,0
DB00505,P08172,1
DB16703,Q13464,1
DB12881,P00918,0
DB06999,P35968,1
DB07126,O14757,1
DB08052,P00533,1
DB08860,P04035,1
DB09167,P35367,1
DB14948,Q92633,1
DB00665,P10275,1
DB08839,P46098,1
DB00986,P20309,1
DB04953,O43525,1
DB12445,P06493,0
DB01024,Q99720,0
DB00373,P07550,1
DB01365,P14416,1
DB16629,Q12809,0
DB04066,P0DP25,0
DB01115,Q13936,1
DB01359,P23219,0
DB00675,P31645,0
DB15170,P0DP25,0
DB12890,Q05586,0
DB02505,P41143,0
DB00545,P22303,1
DB01001,P07550,1
DB07954,P30542,1
DB12713,P31639,1
DB06144,P28335,1
DB13055,P12931,0
DB00645,Q9Y5Y9,1
DB11273,P35348,1
DB00782,Q8TCU5,0
DB06618,P14416,0
DB01278,Q13639,0
DB01088,P12821,0
DB09292,P22607,0
DB01125,Q02880,0
DB05964,P31645,1
DB06635,P00533,0
DB08339,P23219,0
DB12039,P23219,1
DB08951,P25025,1
DB06616,Q06278,0
DB07841,P14324,1
DB17047,P78527,1
DB01537,P29459,0
DB00404,P14867,1
DB00986,P08172,1
DB07238,P26664,1
DB03974,Q9HBH1,0
DB03906,Q03181,0
DB16064,P50750,0
DB19199,P25440,1
DB12647,P52333,0
DB00401,Q01668,1
DB14944,P43119,0
DB02463,P00750,1
DB17832,Q14524,0
DB17043,P09038,0
DB15194,Q05940,0
DB00398,P36888,1
DB01252,Q09428,1
DB01196,P03372,1
DB14050,Q02108,0
DB03088,P18825,0
DB01065,P49286,1
DB16032,Q15878,0
DB04883,P15121,0
DB01962,P12931,1
DB17832,P02753,1
DB01465,P28221,1
DB16159,Q07820,0
DB16938,Q96C86,1
DB01177,P13945,0
DB15293,P14867,0
DB15189,P47869,0
DB16296,P42345,0
DB17191,P00734,0
DB14187,Q7Z2W7,1
DB07083,P00734,1
DB00158,P41440,1
DB01509,P10275,0
DB03697,P49768,0
DB04462,P08173,0
DB06436,P35869,1
DB00589,P14416,1
DB09064,P0A3M6,0
DB04440,P00813,1
DB00767,P08908,0
DB01185,P48736,0
DB04665,P23280,1
DB08875,P08581,1
DB01656,P27815,1
DB01764,Q9Y4H2,0
DB01791,P22303,0
DB00819,P09769,0
DB14876,P08238,1
DB15192,Q9Y5N1,1
DB09555,P05230,0
DB11817,P52333,1
DB00795,O14920,1
DB11873,P04150,0
DB12141,P35462,0
DB00747,P08172,1
DB17299,O43570,1
DB00242,P0AEB2,0
DB06656,P9WGY7,1
DB11791,P08581,1
DB00262,Q15858,0
DB06409,P35372,1
DB00456,P39900,0
DB01759,P14679,1
DB16826,P04629,1
DB04400,P19971,0
DB03206,Q14697,1
DB04264,P00915,0
DB08877,P23458,1
DB00413,P35462,1
DB00988,P25779,0
DB12291,P27487,0
DB12332,P35498,0
DB00363,Q9Y2I7,0
DB07919,P21397,1
DB01795,P23415,0
DB02073,P02919,0
DB11815,P29474,1
DB01223,P51553,0
DB12491,O14842,1
DB13182,P08581,0
DB04132,P04150,0
DB01000,P0AEB2,1
DB04719,Q92630,1
DB01413,O95180,0
DB18464,P0AEB2,0
DB16236,P30613,1
DB00937,P23975,1
DB14146,P11388,0
DB01822,P11388,0
DB05676,P06276,0
DB00349,P29274,0
DB01466,P35372,1
DB03633,P04054,1
DB08165,P24228,0
DB00880,P14324,0
DB00797,P35348,1
DB11978,P34913,0
DB00596,P23219,0
DB01445,P28221,1
DB00244,P23219,1
DB13262,P08912,1
DB01185,P03372,1
DB00371,P48736,0
DB01766,P18825,0
DB11692,P35354,0
DB14733,P17787,0
DB06763,P50052,1
DB00128,P11802,0
DB14911,Q96RJ0,0
DB00308,Q02641,1
DB00811,P03372,0
DB11633,P21453,0
DB07143,P00734,1
DB15954,P10275,0
DB08922,P14416,1
DB16628,P47989,1
DB01153,P10613,1
DB13010,P04637,1
DB00656,P28335,1
DB09216,P35354,1
DB00992,P04626,0
DB12308,P14867,1
DB01577,P14867,0
DB12095,P12532,0
DB16159,P04293,0
DB00257,O15554,1
DB09225,P31645,1
DB14010,P04150,0
DB12188,P21728,1
DB06508,P08648,1
DB07443,Q08210,1
DB03777,P0AC13,0
DB04896,P23975,1
DB11870,Q8WW43,1
DB18788,P35968,0
DB00988,Q7L0J3,0
DB06695,P35372,0
DB05796,P08473,1
DB01784,O75762,0
DB00307,P28702,1
DB11886,P22607,1
DB06249,P00918,0
DB02463,P00734,1
DB00945,P04035,1
DB01582,P00374,0
DB00855,P10613,0
DB06160,P23975,0
DB01233,P11229,1
DB01226,Q15822,1
DB06733,Q04609,0
DB16863,P00918,1
DB08896,P45984,0
DB12432,P45983,1
DB08908,P04183,0
DB00437,P47989,1
DB03147,P29475,1
DB00148,P11387,0
DB06764,P28335,0
DB01497,P03372,0
DB08896,P04049,1
DB01782,P53779,1
DB12483,O00329,1
DB00816,P23975,0
DB00623,P14416,1
DB01624,P12532,0
DB01009,P35354,1
DB13793,P20309,1
DB12125,P17787,1
DB13016,Q9Y271,1
DB05885,P35354,0
DB00210,P13631,1
DB04813,P11362,0
DB13581,P08172,1
DB04813,Q07820,1
DB01026,P50859,1
DB12571,P14416,0
DB01026,P42336,0
DB06725,P23219,1
DB12804,P11388,1
DB16106,Q05397,1
DB08454,P49841,1
DB06358,P17948,0
DB09202,P08913,1
DB17670,P10828,1
DB00450,P35348,1
DB00696,P04083,0
DB01090,Q00653,0
DB19325,P00797,0
DB00277,P03372,0
DB12027,P08185,0
DB08756,P04150,0
DB07615,P35367,1
DB00724,Q9NYK1,1
DB00591,Q9BPZ7,0
DB18665,P21397,1
DB01125,P11388,0
DB00390,P37288,0
DB12799,P21439,1
DB09076,P02919,0
DB00477,P11387,0
DB04665,O43570,1
DB16159,Q92542,1
DB04960,P49354,1
DB00513,P00750,1
DB00181,O75899,1
DB05169,Q96GD4,1
DB12263,Q8WW43,1
DB01156,P31645,1
DB01038,P50579,0
DB00679,O76083,0
DB11718,P08581,0
DB03218,P11217,1
DB12357,O00311,1
DB01331,Q14524,0
DB03000,P35367,0
DB12598,P22303,0
DB02765,P04183,1
DB15124,Q15858,1
DB11845,O00764,0
DB01162,Q05586,0
DB17052,P28222,1
DB01972,P14416,0
DB04942,P10826,1
DB06774,P06493,0
DB13985,Q99835,0
DB01125,P49767,0
DB01014,P37231,1
DB11345,Q7Z2W7,1
DB01359,P08908,1
DB00395,P31644,1
DB00050,P30968,1
DB11582,P23416,1
DB01034,P0A953,1
DB07681,P28223,0
DB04865,P0AD65,0
DB12050,P37231,0
DB11655,P36544,0
DB00745,Q96GD4,0
DB05187,P37231,1
DB01240,P26664,0
DB01068,P14867,1
DB01236,P14867,1
DB09099,P23921,0
DB00880,P55017,1
DB00496,P24941,0
DB15357,P29474,0
DB00682,Q9BQB6,1
DB01496,P22303,0
DB00426,P04293,1
DB09238,P28335,0
DB06199,P25101,1
DB00834,P04150,1
DB12350,P13637,1
DB00642,P08908,0
