drug_id,uniprot_id,interaction
DB11519,P43088,1
DB09225,P31677,0
DB00537,P36544,0
DB11962,P41143,0
DB00142,O15382,1
DB04137,Q9NWZ5,1
DB07955,P04547,0
DB00755,P28221,0
DB00128,P48048,0
DB07721,P11229,0
DB01165,P04746,0
DB07939,P52700,1
DB01819,O66496,1
DB01462,P41143,1
DB07668,P04049,0
DB02602,Q99720,0
DB00441,Q8ZKR2,0
DB11274,P35462,1
DB14010,P24941,0
DB06454,P35462,1
DB05959,P16083,0
DB16346,P25705,0
DB00916,Q14500,0
DB02383,Q99720,1
DB18019,P21695,0
DB02647,Q13126,0
DB04099,P21554,0
DB15035,Q13882,1
DB04835,P51681,1
DB07340,P09788,0
DB03017,P03372,0
DB03878,P08173,0
DB01114,P23975,1
DB02123,P0AET8,1
DB01483,P36544,1
DB07076,P42216,0
DB16221,P18031,0
DB08502,Q9UBX1,0
DB00287,P43088,1
DB00420,Q07869,0
DB01392,P24941,0
DB01643,Q9HU22,1
DB06153,Q9I7A8,0
DB02559,P00374,1
DB01365,P35348,1
DB08639,Q15759,0
DB03017,Q9UNK4,1
DB08922,P21917,1
DB03227,P47901,0
DB04214,P00915,1
DB03467,Q9AIU0,1
DB12590,P04271,0
DB04841,P05412,0
DB04774,P83793,0
DB12838,P18825,1
DB04511,Q44244,1
DB08896,Q9KWT5,0
DB00396,P23975,0
DB00591,P04083,1
DB02379,P24347,0
DB17097,P50213,1
DB07918,P0A017,0
DB01745,P07477,1
DB07776,Q99584,0
DB12831,P01857,0
DB00374,Q13258,1
DB05412,P30542,0
DB02659,P50859,0
DB12390,Q88CZ6,0
DB13550,P21397,1
DB08901,P37288,0
DB03247,P0A7E1,1
DB07684,P22695,0
DB07767,P22748,1
DB12694,P32238,1
DB00945,Q99519,1
DB02379,Q6UWM7,1
DB01327,P60174,0
DB16351,P03372,0
DB00734,P24941,0
DB07496,P01556,0
DB05009,P29274,1
DB07698,P05181,0
DB02036,Q9I7A8,1
DB12843,P03372,0
DB00786,P03956,1
DB00280,P11797,0
DB06144,P28223,1
DB02094,P00811,1
DB07186,P30542,0
DB07630,P01375,0
DB08666,P0AE18,1
DB09185,P09917,0
DB04751,P07550,0
DB15971,P35367,1
DB00282,P14324,1
DB05932,P15692,1
DB08675,P00797,0
DB07028,P15121,1
DB07849,P61925,0
DB03423,P43985,1
DB08368,O75469,0
DB00989,P03886,0
DB15932,P05042,0
DB01029,P05412,1
DB04462,P17252,1
DB17837,P05186,1
DB08026,P53779,1
DB12695,Q9Y266,1
DB12695,O43399,1
DB01238,P08908,1
DB08449,P0ACC7,0
DB09167,P00915,0
DB02342,P21964,1
DB04409,P05230,1
DB01186,P21918,1
DB01880,P28223,0
DB04619,Q84EX5,1
DB01366,P07550,1
DB00997,Q14978,1
DB12719,Q96RI1,1
DB01591,P08912,1
DB04450,P0A6A8,1
DB03815,Q9L5C8,0
DB00392,P35367,1
DB03773,Q06203,0
DB05492,P28720,0
DB01812,P20035,0
DB00944,P06276,1
DB00420,P10176,0
DB14822,O43613,1
DB00608,P21980,0
DB12010,P08908,0
DB13097,P00797,1
DB04473,P26281,0
DB06174,P02925,0
DB02852,P14151,0
DB09000,P34969,1
DB07027,P12235,0
DB19023,Q07869,1
DB12443,Q9A1X4,0
DB16296,P04054,0
DB07979,P22695,0
DB02824,Q9X266,1
DB01354,P35372,0
DB03452,P05042,1
DB01896,Q8XJ01,0
DB01159,Q9NPC2,1
DB00458,P14416,1
DB00939,P09917,1
DB01992,P34903,0
DB00226,P23975,1
DB02934,P25021,0
DB00321,P36544,0
DB02470,Q9HVZ0,1
DB08231,P60568,0
DB04524,P0A6R0,1
DB03247,Q96CD2,1
DB00521,P08588,1
DB00193,P30542,1
DB07450,P15121,1
DB08173,P00742,1
DB12010,P37173,1
DB00373,P00813,0
DB13983,P48637,0
DB02153,P20309,0
DB02438,P15587,1
DB00956,P41143,1
DB02407,P12724,0
DB01768,Q26966,1
DB00661,P35368,1
DB07895,P49354,1
DB08077,P37231,0
DB06684,P31645,1
DB00767,P11229,1
DB14911,O43915,1
DB15092,P35367,1
DB08342,P0DMS8,0
DB07364,Q00535,1
DB11691,P41145,1
DB01881,O43193,0
DB01484,P28221,1
DB01238,P47898,1
DB00675,P50406,0
DB03035,P68400,1
DB03818,P30043,0
DB03397,P09147,1
DB11259,Q9AIU0,0
DB12074,P11797,0
DB00514,P30711,0
DB03297,P35414,0
DB01289,Q9X0P2,0
DB00849,P22894,0
DB06548,P14324,1
DB08525,P28482,0
DB01567,P28476,1
DB08133,P55210,0
DB00476,Q01959,1
DB01267,P14416,1
DB04263,P30542,0
DB11656,P21462,1
DB04272,P30926,0
DB07812,P31645,0
DB08105,P01857,0
DB14966,P66010,0
DB04315,P28845,0
DB01624,P28223,1
DB01208,P41145,0
DB06766,P35367,1
DB12714,P0A988,0
DB08019,P04075,0
DB14011,P31644,0
DB03152,P60844,1
DB12622,P01764,0
DB00170,P36544,0
DB07429,Q820T1,1
DB13873,P37231,1
DB14011,P18825,0
DB07785,P00813,1
DB03796,O43617,1
DB09128,P61626,0
DB07634,P14900,0
DB04166,Q96RQ9,1
DB08896,P49841,0
DB06218,Q16445,0
DB08498,P42574,1
DB08109,P05364,1
DB07149,Q9NXA8,0
DB00714,P18548,0
DB01097,Q04416,0
DB03787,P16932,1
DB01830,P06239,1
DB06700,Q01959,1
DB04464,Q16740,1
DB00819,P43166,1
DB03957,P14867,0
DB16704,P07477,0
DB12050,O14757,0
DB03111,P00505,0
DB06345,P34913,1
DB04954,P06493,0
DB02181,P07071,1
DB06682,Q6A8X5,0
DB07428,P47229,0
DB15097,Q9NZ42,0
DB08877,P07477,0
DB01910,P00915,0
DB02510,P00780,0
DB07459,Q16539,1
DB12107,Q70KI2,0
DB07384,P06576,1
DB02604,Q16637,0
DB01126,P18405,1
DB01355,P48169,1
DB11641,P00811,0
DB00908,Q9UNI1,0
DB13262,P31350,0
DB00768,Q9Y5N1,1
DB04908,P08908,1
DB01614,P35368,1
DB02379,P0AC38,1
DB07521,P17252,0
DB00171,P33121,1
DB00425,P14867,1
DB01223,P0DMS8,1
DB00171,P06870,0
DB02515,Q07412,1
DB12263,P41146,0
DB08553,P16184,0
DB01221,P15259,0
DB01019,P08172,1
DB16043,P23219,0
DB00590,P35348,1
DB04948,P08913,1
DB02368,Q8P8J2,1
DB00696,P21728,1
DB01238,P35462,1
DB08479,P42679,0
DB05137,Q9GZZ6,1
DB01076,Q92769,1
DB03074,P28720,1
DB01241,P0A8V6,0
DB08372,O60858,0
DB00739,P37231,0
DB02546,Q13547,1
DB01022,P02818,1
DB06729,P03372,0
DB00316,P14324,0
DB07131,P07477,1
DB00252,P43405,0
DB08689,Q99643,1
DB12400,P08908,0
DB11805,P22748,0
DB12693,P31645,0
DB08849,P48066,1
DB04267,P9WP23,1
DB08669,P00644,0
DB06288,P24941,0
DB09338,P29972,1
DB13097,P11474,0
DB07713,P22894,1
DB00747,P32754,0
DB08168,P14751,0
DB03553,P00509,1
DB08027,P25774,0
DB00607,Q05940,0
DB12062,P35218,0
DB12978,P30542,0
DB00830,Q01959,1
DB08339,P06239,1
DB11665,P47870,0
DB03102,P18031,1
DB09060,P11473,0
DB15294,Q9Y6K9,0
DB03042,Q13555,0
DB04157,P31645,0
DB13746,P35348,0
DB12518,P62593,0
DB00605,P15121,1
DB11254,P21980,1
DB04438,Q8IIJ9,0
DB04447,P22262,1
DB02499,P45983,0
DB12661,P23219,0
DB07778,P22695,1
DB03777,Q05513,1
DB09065,P07998,0
DB01138,O75469,1
DB15954,P23416,1
DB11863,P08246,1
DB14642,P20248,0
DB12387,P24046,0
DB01569,O14957,0
DB01102,P13945,1
DB07591,P0AE18,1
DB01251,P78508,1
DB05422,P19784,0
DB04272,Q9GZU7,1
DB01852,P16442,0
DB06819,Q9X519,0
DB12126,P30411,1
DB04139,P04183,1
DB00313,P51649,1
DB01472,P67910,0
DB18767,Q9NWZ3,1
DB00458,P50406,1
DB11940,P31350,1
DB07351,P63316,0
DB03347,P18405,0
DB02597,P00800,1
DB02527,P11229,0
DB02746,P00915,0
DB12041,P11229,0
DB00155,P21728,0
DB00484,P06008,0
DB13035,P06493,1
DB07687,P18825,0
DB08268,P28720,1
DB13242,P35367,0
DB07958,P23975,0
DB06605,P00742,1
DB02262,P01138,0
DB07912,Q9UHY7,1
DB07380,P17538,1
DB04637,P22869,1
DB06266,P08244,0
DB12562,Q16773,0
DB07763,P00813,0
DB07954,O76083,1
DB12742,Q06609,1
DB00668,P47869,0
DB00527,P23975,0
DB02706,P52699,1
DB16325,Q06187,0
DB00926,P13631,1
DB08709,P11309,1
DB13243,P20839,1
DB07018,P48544,0
DB11718,P04049,1
DB08454,P0A433,0
DB04647,P0AEB3,1
DB02745,P08588,0
DB04888,P14416,1
DB00171,Q96Q40,1
DB02709,P49286,1
DB07293,P20932,0
DB13154,P68400,0
DB01567,Q8N1C3,1
DB08279,Q9H228,0
DB00159,P37231,1
DB01216,P18405,1
DB11638,P38545,1
DB06207,P35368,1
DB07776,P11474,1
DB00157,O95139,1
DB04628,P11797,1
DB12010,Q08881,1
DB00734,P39594,0
DB17029,P15328,0
DB03523,P40406,0
DB12010,Q6PHR2,1
DB05501,P12931,0
DB05013,P17252,1
DB00696,P35368,1
DB04233,Q9HUR5,1
DB14979,Q92769,1
DB02996,Q9Y289,0
DB11896,P00734,0
DB02437,P00734,0
DB07231,P07858,1
DB12010,P56740,0
DB04492,P10415,0
DB09202,P35348,1
DB08690,P07173,1
DB01179,P68366,1
DB00455,Q16539,0
DB00908,P35348,1
DB00996,P07550,0
DB08162,P07101,0
DB00606,P54710,1
DB03086,P50579,1
DB14596,Q00535,0
DB15822,P43155,0
DB19210,P14416,0
DB01972,P36959,1
DB12695,O43293,0
DB12548,Q46730,0
DB17056,P50406,1
DB03357,P11444,1
DB02494,P23141,0
DB01036,P11229,1
DB00794,P43681,1
DB01299,Q27738,1
DB00650,P30536,0
DB07419,P47869,0
DB03987,Q01959,0
DB04869,P08588,0
DB00183,P32239,1
DB02030,Q9H244,0
DB06148,P35462,1
DB02691,P51161,1
DB05492,Q99572,0
DB00988,P07477,0
DB05855,Q9Y5N1,0
DB07351,P15085,1
DB06274,P35368,0
DB11743,P51857,0
DB14060,Q8SPQ9,1
DB14001,P07339,0
DB04022,P42085,1
DB08178,P15559,0
DB02616,P00813,1
DB08093,Q16539,1
DB04141,Q9UDW1,1
DB02738,Q75UV1,1
DB01207,P04049,0
DB04365,P20309,1
DB04447,P35367,0
DB01694,Q00169,0
DB00555,P11712,0
DB00215,P31645,1
DB08006,P0DP25,0
DB00940,P08912,1
DB00518,Q8NFW8,0
DB00125,P21397,0
DB05465,Q9GZP0,1
DB00623,P28222,1
DB02877,P31645,0
DB06258,P0DMV8,1
DB18479,P17752,1
DB01567,O00591,1
DB06521,P18031,1
DB02052,Q9ULX7,0
DB08265,P28482,0
DB01007,Q16850,1
DB06229,P35368,1
DB01752,Q9N623,0
DB07778,P14927,1
DB07925,Q9HTN2,0
DB04058,P39593,0
DB03383,P98170,0
DB03144,P05089,1
DB04214,P00918,1
DB00157,P09622,1
DB04462,O14757,1
DB04464,P10606,1
DB00861,P35354,1
DB00717,P11229,0
DB01035,Q99720,0
DB11967,P36507,1
DB13997,P08588,0
DB00548,Q9H8P0,1
DB06461,P04085,1
DB03033,P08172,0
DB00452,P61073,1
DB01205,Q9Y2T6,0
DB03556,Q9KL51,1
DB11507,Q8I3Z5,0
DB15665,Q96RJ0,1
DB00875,P21728,1
DB00490,P35372,0
DB02452,P37231,0
DB00915,Q16790,0
DB11937,P0A884,0
DB01194,Q8IAS0,0
DB03147,P16435,1
DB03711,Q8WX39,1
DB01151,P07550,1
DB04540,P35354,0
DB01795,P11473,0
DB08861,P41145,1
DB06983,P24941,1
DB00767,P35348,0
DB02740,P61769,1
DB02148,P07858,1
DB03221,P09488,0
DB03147,P11310,1
DB07303,P29274,0
DB01072,Q72874,1
DB08171,P07360,0
DB02632,P11086,0
DB01805,P11474,0
DB05470,P01584,1
DB07268,P45983,1
DB00182,P26394,0
DB06194,P35348,0
DB01873,P14867,0
DB12463,Q8WW43,1
DB01328,P0AD68,1
DB03056,P23141,1
DB00589,P28702,0
DB08397,P50870,0
DB01668,P11310,0
DB00726,P08588,1
DB00517,P08172,1
DB03735,P31645,0
DB00656,P28335,1
DB11638,Q8IKM6,1
DB00457,Q9Y5N1,0
DB02059,P00438,1
DB09061,O75311,1
DB03836,P00183,1
DB00867,P17612,0
DB01210,Q93LD7,0
DB00157,P41143,0
DB12140,P16083,0
DB03945,Q9Y5N1,0
DB12271,P15169,1
DB02379,P0AEX9,1
DB08162,P04054,0
DB18715,Q06187,1
DB07409,P14324,1
DB11999,Q88K39,0
DB01606,P00807,1
DB00909,Q8IWT1,1
DB04590,P31350,0
DB08804,P41595,0
DB08595,P03372,1
DB06486,P31749,1
DB04368,Q9HBH1,1
DB12946,P29274,1
DB00382,P23141,1
DB06013,Q9RX51,0
DB16849,P43405,1
DB07950,P07477,0
DB12988,Q57366,0
DB04796,P11473,1
DB03435,Q8T8E9,1
DB14979,O95977,0
DB01000,Q75Y35,1
DB14002,Q72547,0
DB07177,Q8N8N7,1
DB08048,P80404,0
DB04224,Q07869,1
DB00496,P08173,1
DB00951,P0A6I8,0
DB00796,O14556,0
DB01427,P00935,0
DB09185,P28223,0
DB06787,P08173,1
DB00155,P18089,0
DB00477,Q9H4B7,0
DB15797,P56817,0
DB00562,P22748,1
DB07665,P00734,1
DB04272,Q9BY32,1
DB02877,P10826,1
DB08126,P24941,1
DB01992,O06644,1
DB00411,P14416,0
DB00184,P38038,0
DB05542,Q13639,1
DB06314,P03897,0
DB03685,P76187,0
DB06148,P07359,0
DB01992,P23181,1
DB12418,Q15208,0
DB03203,P43235,0
DB11362,P43119,1
DB02217,Q9NPB1,1
DB02339,P33247,1
DB01254,P24941,0
DB03661,Q72874,0
DB00473,P37231,0
DB14518,P11229,0
DB07430,P36544,0
DB02637,P35270,1
DB07489,Q9Y6M4,1
DB03461,P35414,0
DB15273,P46098,0
DB11638,P25021,0
DB03420,P03472,1
DB01708,O75469,1
DB00480,Q96SW2,1
DB00366,P35367,1
DB11638,P04278,0
DB12863,P15121,0
DB04310,Q9I7A8,1
DB00945,P15085,0
DB02494,Q9UNX3,1
DB01017,P0AF93,0
DB01110,O67040,0
DB04082,P0A808,1
DB04533,P43405,0
DB13810,P00918,0
DB02613,P29275,0
DB12377,P0AD63,1
DB00849,P25100,0
DB00543,Q01959,1
DB03248,P18825,0
DB00253,O95718,1
DB03197,P26281,1
DB02288,Q13489,0
DB00986,P20309,1
DB12378,P35354,1
DB01068,P0AD65,0
DB02287,P00749,1
DB03796,P10632,1
DB00589,P28221,1
DB07552,P06009,1
DB00544,P04818,1
DB00304,P03372,1
DB01136,P34896,0
DB06586,Q08881,0
DB03833,P08173,0
DB13063,P11229,0
DB07428,P69905,1
DB12010,P00813,0
DB13530,P62593,0
DB03286,P31749,0
DB04447,P65389,1
DB08721,Q9H3N8,0
DB07267,P31644,0
DB11638,Q16555,1
DB02445,O43915,0
DB00907,Q8II92,0
DB02899,P26790,1
DB14128,P37173,0
DB07691,Q03426,0
DB12284,O14757,1
DB14911,P10109,0
DB06771,P30536,0
DB08077,P68871,1
DB08410,P01857,1
DB06217,P11229,0
DB12010,P12461,0
DB12010,P13500,0
DB01559,P14867,1
DB04884,P35367,0
DB06519,P10614,0
DB08918,P31645,1
DB08520,P62942,1
DB04470,P07477,1
DB01165,P0A0K8,1
DB00248,Q07785,0
DB04280,P16006,1
DB00753,P28223,0
DB08519,Q8WX39,0
DB02783,P22256,1
DB01238,Q96RR4,0
DB03909,Q9X278,1
DB00157,P34913,0
DB08083,P00918,1
DB06685,P24228,0
DB01337,P08172,1
DB02597,P14416,0
DB04846,P18089,1
DB00436,P22748,1
DB00454,P03372,0
DB06678,Q99928,0
DB03062,P30419,1
DB14065,P08263,0
DB01727,P08200,1
DB04232,P24530,0
DB09061,Q16775,0
DB01183,P35372,1
DB12107,P62593,1
DB09061,Q9UHY7,0
DB03814,P06276,1
DB00129,P50440,1
DB00424,P08173,1
DB00197,P37231,1
DB07760,P13051,1
DB04762,P00509,1
DB01231,P08172,1
DB04918,P20248,0
DB03613,Q9X1T2,0
DB01197,P34913,0
DB00712,P02943,0
DB12565,A0A0H2UXE9,0
DB14642,P41146,0
DB00441,P06858,0
DB03248,O66496,1
DB00805,P24941,0
DB02379,P23905,1
DB00487,P16184,0
DB02899,P41021,1
DB06616,P12931,1
DB00584,P11229,0
DB12010,P10635,0
DB00257,Q8TDS4,1
DB00313,Q9UJM8,0
DB02961,P32170,1
DB07545,Q8IBI3,0
DB00354,P35367,1
DB09040,P12461,0
DB00755,Q8NFJ5,1
DB11638,Q8ILK3,1
DB11963,P18089,0
DB02607,P11766,0
DB03539,P08913,0
DB01881,P28720,0
DB08355,P24941,1
DB14544,P14060,1
DB12742,P49137,0
DB02937,P0A6F3,1
DB03555,P07477,1
DB15293,P15121,1
DB07086,P35367,0
DB05492,P08913,1
DB07447,P00692,0
DB04137,Q84424,1
DB02091,P20248,1
DB11652,O60427,0
DB00719,P07998,0
DB04527,O00187,1
DB00491,P08254,0
DB02918,P36507,0
DB06521,Q07869,1
DB02371,P20674,0
DB03731,P05089,1
DB00575,P35243,0
DB01198,P30536,1
DB04824,P04278,1
DB11909,P04054,1
DB04315,P09211,0
DB00462,P69905,0
DB01024,P12268,1
DB12686,P06493,1
DB12010,P33247,0
DB00157,Q6NXT6,0
DB01015,P0AC13,1
DB01888,P35348,0
DB00747,P08172,1
DB12085,Q96CA5,1
DB12255,Q04864,0
DB00934,P14416,1
DB02043,P43457,1
DB00411,P08173,1
DB12110,P55263,0
DB01431,P80188,0
DB07768,P10644,0
DB02686,P28221,0
DB08052,P40925,0
DB00450,P14416,1
DB01234,Q07869,0
DB07221,P07101,0
DB07574,Q71U36,1
DB07476,P30989,0
DB01752,Q5SKH6,1
DB02153,P77150,1
DB09128,P35367,1
DB02552,P34896,0
DB00142,P16083,0
DB14059,P35354,1
DB05969,P50613,1
DB02596,Q04206,0
DB00159,P28223,0
DB03489,P15692,0
DB00806,P21589,1
DB17191,P07477,0
DB08437,P40429,1
DB08113,P08631,0
DB07551,P41595,0
DB02941,P13000,1
DB02855,P07858,1
DB04137,P01857,0
DB03751,O43837,0
DB00125,P78540,1
DB01875,Q45697,1
DB07099,P30405,0
DB01466,P35372,1
DB13665,P36897,0
DB02332,P17931,0
DB03695,P00374,1
DB00909,P00918,1
DB01067,P78508,1
DB07950,P63208,1
DB04946,P18089,1
DB02546,P42330,0
DB08896,P9WHE9,0
DB13095,P25100,0
DB00459,P48443,1
DB16492,P48549,0
DB01812,P50225,1
DB12478,P41595,1
DB01327,P40933,1
DB03936,Q8L103,0
DB09075,P08588,0
DB00813,P41145,1
DB09286,P28223,1
DB06446,P08908,1
DB11345,O25608,0
DB04395,O00264,0
DB00641,Q92769,1
DB01950,P49840,1
DB00651,Q8I3Z5,0
DB00894,P21397,0
DB07812,P22695,0
DB00342,P11226,0
DB05412,P01375,1
DB15257,Q9WZK0,0
DB00636,P06858,1
DB06247,P62942,0
DB07126,P18507,0
DB00596,P23083,0
DB07643,Q96C86,1
DB04628,Q9UBX1,0
DB02307,P14756,1
DB01351,P43681,1
DB12695,P08670,1
DB03103,Q16515,0
DB08419,P22088,1
DB01154,Q9UNI1,0
DB06154,P18031,0
DB01354,P24557,0
DB02091,P24941,1
DB08538,P24941,1
DB04930,P03372,1
DB04395,Q04230,1
DB06663,P35346,1
DB18518,P34998,1
DB00316,Q15185,1
DB01353,P48169,1
DB07146,P03372,0
DB00143,P10768,1
DB01238,P31645,1
DB19094,P18031,0
DB08950,P18089,1
DB03461,P14324,0
DB02379,P23904,1
DB02786,P15474,1
DB01354,P43235,0
DB07947,P0A9J6,0
DB02709,P11166,1
DB03072,P00749,0
DB08811,P21728,0
DB08005,P17787,0
DB07702,P06010,0
DB02010,P23181,0
DB11692,Q939N4,0
DB12418,P00915,1
DB00918,P35354,0
DB02420,P35367,0
DB01960,P07617,1
DB06148,P08908,1
DB03059,P30084,1
DB01238,P28223,1
DB04141,P09917,0
DB01992,P43155,1
DB08770,P51843,0
DB01254,P18031,0
DB02235,P36204,0
DB04514,O95069,0
DB16205,P17787,1
DB08846,P00915,1
DB01615,P35367,1
DB00786,P80075,0
DB01196,P03372,1
DB02622,P18031,1
DB00722,P06239,0
DB00605,P35354,1
DB06908,P13726,0
DB15293,P24289,0
DB04147,P23975,0
DB04853,P29274,1
DB02801,P9WPX7,1
DB06521,Q7RTV2,0
DB12713,P13866,1
DB16869,Q9NPH5,1
DB01620,P30556,0
DB00136,P31260,1
DB16770,Q07820,1
DB13665,P28223,1
DB07301,P78334,0
DB00411,P05771,0
DB07737,P56817,1
DB03598,P00918,1
DB01147,P0AEB2,1
DB03582,P11473,0
DB07996,P61925,1
DB07128,Q96KS0,0
DB00871,P07550,1
DB00589,P28223,1
DB06855,P00749,1
DB04462,P00734,0
DB02725,P12995,1
DB12571,P48728,0
DB00387,P08173,1
DB09061,P37231,1
DB01237,P35367,1
DB03306,P12931,1
DB02805,P08588,0
DB02379,P03372,0
DB00717,P08172,0
DB16351,P41595,0
DB03435,P0A6C8,0
DB07250,P00509,0
DB16739,P41222,0
DB04828,P23219,1
DB03814,Q01770,1
DB02052,P49841,1
DB05541,P0A733,0
DB11814,P05230,0
DB03557,P18031,1
DB02772,P00811,1
DB01632,P22629,0
DB04348,Q96RI1,1
DB01254,P11142,1
DB01990,P35398,1
DB17033,P07355,0
DB04639,P01857,1
DB04464,P12461,0
DB07492,P17612,0
DB03642,A9JQL9,0
DB04671,P35520,0
DB00131,P16220,1
DB00157,O43676,1
DB07688,P24941,1
DB00552,P39045,0
DB04530,P00797,0
DB06090,P36544,1
DB00408,P07451,0
DB07340,P09917,0
DB12695,P06653,0
DB00193,Q08638,0
DB00211,P35368,1
DB15954,P61925,0
DB07375,P01857,1
DB09083,P49768,0
DB08839,P28223,1
DB12693,P28223,1
DB02992,O66496,1
DB00373,P08588,1
DB07252,P65389,0
DB04771,P00734,1
DB07496,P14867,0
DB00129,P01556,0
DB06845,Q16613,0
DB07708,P76045,0
DB06618,Q99720,1
DB00846,P11474,1
DB01753,P9WIQ3,1
DB06701,Q08638,0
DB00363,P35462,1
DB08808,P48163,0
DB06144,P29274,0
DB01050,P25963,0
DB02594,P13945,0
DB08897,P11229,1
DB00252,P20309,0
DB01709,O66496,1
DB02704,Q15825,0
DB03462,P19971,1
DB12248,P50613,0
DB11638,Q76NM6,1
DB02262,P23219,0
DB13876,P21397,1
DB00246,P07550,0
DB00502,Q05940,1
DB01565,O60858,1
DB09217,P62913,0
DB08222,P04118,1
DB02448,P04054,1
DB16768,P25100,0
DB13495,P00918,1
DB08281,P00915,0
DB02981,O43837,0
DB08399,P25705,1
DB01483,P43681,1
DB07042,Q837V6,1
DB01433,P35372,1
DB02463,P00749,1
DB02255,P45452,1
DB01497,P41145,1
DB07068,P49247,0
DB02761,Q5SJI0,1
DB12695,P31645,0
DB04272,P08172,0
DB00696,Q53ZE5,0
DB00880,P00918,1
DB02327,Q65CX5,1
DB07088,P52569,0
DB01956,Q70AC7,0
DB01238,P07550,1
DB01221,P11229,1
DB00371,P02787,0
DB15047,P22460,1
DB07131,P00734,1
DB00472,P32297,1
DB02276,P00782,0
DB02545,Q96RI1,1
DB00944,P22303,1
DB01075,P35367,1
DB00951,P9WNX1,1
DB01694,Q746J6,1
DB03859,P41143,0
DB11979,P30968,1
DB01254,P09769,1
DB02054,P24630,1
DB07296,P08373,1
DB16838,Q9HC97,0
DB01766,P28223,0
DB12128,Q92847,1
DB07363,P00918,1
DB12789,P43115,1
DB08839,P54709,0
DB09023,P08912,1
DB09229,P41595,0
DB01053,P0AD68,1
DB16226,Q14973,1
DB07803,P14060,0
DB04213,P34913,1
DB01683,O75469,0
DB05424,P28223,0
DB03544,P0AF93,1
DB01571,Q9UJM8,0
DB14185,Q75Y35,0
DB08361,P43405,1
DB03777,P05129,1
DB09026,Q16698,0
DB00402,P47869,1
DB02812,P07477,1
DB07544,Q99572,0
DB03518,P13702,1
DB02318,O60218,0
DB04120,P07773,1
DB00299,P04183,1
DB07841,P06870,0
DB00350,Q8IJK8,0
DB14989,P49674,1
DB03461,P12461,0
DB11738,P08913,1
DB00885,P17540,0
DB04199,P0A1X3,1
DB03147,Q9UHQ9,1
DB02062,P09960,1
DB01709,P43681,0
DB07519,P08172,0
DB12548,P43889,0
DB09118,P00338,1
DB01571,P41145,1
DB14542,Q92731,0
DB01992,P15121,0
DB00715,P28223,1
DB00824,P08253,0
DB04658,P06280,1
DB00142,P00282,0
DB00656,P08908,1
DB12742,P08709,0
DB18488,P08246,1
DB15152,P35348,0
DB01241,Q07869,1
DB00745,P35368,1
DB00132,O95864,1
DB12010,P43115,0
DB07575,P39023,0
DB02546,Q05603,0
DB00311,P00918,1
DB02678,Q92731,0
DB08795,P01834,0
DB11275,P00352,0
DB07059,P00797,1
DB04147,P28223,0
DB01011,O32449,0
DB04605,P52569,0
DB01607,P08913,0
DB00945,Q13509,0
DB09060,P37321,1
DB12247,P24941,0
DB01393,P48443,1
DB04272,O34002,1
DB12548,P30556,1
DB00218,P9WNS5,0
DB03798,P08670,0
DB03909,Q13639,0
DB02519,Q07785,1
DB04855,P48549,1
DB19205,P23975,0
DB07662,P00509,0
DB02287,P07477,1
DB01156,Q46079,0
DB04799,O14957,1
DB17507,P04637,1
DB02134,P01116,0
DB00252,P29894,0
DB04464,P0C1V1,1
DB01452,P35372,1
DB04459,Q96RJ0,0
DB01851,P0A334,1
DB04855,P18825,1
DB01081,P35372,1
DB00925,P00797,0
DB07951,P08588,0
DB01631,P80188,1
DB03274,P12461,1
DB03698,P05981,0
DB03353,P48728,0
DB08515,P28074,1
DB08440,P0ABE7,1
DB01352,Q07982,0
DB01149,Q01959,1
DB03668,P32745,0
DB07203,P24941,1
DB01544,P14867,1
DB03003,P08263,1
DB15265,P07741,0
DB11999,P14679,0
DB11638,Q13838,1
DB12059,P08912,0
DB06218,P0ABF6,0
DB11638,C0H4X5,1
DB06694,P25100,1
DB00127,P34096,0
DB14989,P18031,0
DB12695,Q16445,0
DB18865,P31645,0
DB04348,Q8TDU6,1
DB09244,P08908,1
DB00346,P31645,0
DB15488,Q9X286,0
DB00675,Q15125,1
DB00125,Q8WY07,1
DB01011,P01556,0
DB07735,P56817,1
DB13783,P00403,0
DB02594,P04183,1
DB04522,P78540,0
DB07394,P36542,1
DB12450,P24182,0
DB14923,P30518,1
DB02441,P28720,1
DB00949,P08172,0
DB07209,P37231,1
DB00128,Q13639,0
DB03796,P00709,1
DB07114,P00811,1
DB11365,Q72547,1
DB07433,Q9UNI1,1
DB02742,P31644,0
DB17383,O67648,0
DB00947,P03372,1
DB13955,P00846,1
DB00315,P30939,1
DB00725,P13702,0
DB03505,P28720,1
DB12816,P00390,0
DB01399,P23219,1
DB02696,P15291,1
DB04491,Q9UKG9,0
DB07780,O95749,1
DB00143,O75715,1
DB08299,P35348,0
DB03948,P23219,0
DB09095,P62942,0
DB11994,P35367,0
DB03615,P61073,0
DB11638,P46925,1
DB06771,P0A0K8,1
DB04164,P11474,0
DB06422,Q13639,1
DB14801,Q07869,1
DB00715,P08588,1
DB07296,P18089,0
DB16221,P00742,0
DB11798,P19961,0
DB00465,P23219,1
DB01088,P0A827,0
DB00246,P35368,1
DB03247,P30043,1
DB05861,P29966,0
DB00755,Q15722,0
DB06347,P35367,0
DB00570,O15392,0
DB01960,P28593,0
DB07415,P56817,1
DB02379,Q9BW91,1
